Id,Label,timeset,afinidad,modularity_class,pageranks,indegree,outdegree,Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,Authority,Hub,componentnumber,strongcompnum,clustering,eigencentrality
345604140,florenciagaralv,,,3,0.000197,4,14,18,7,0.301057,0.337673,0.000002,0.003994,0.033199,0,2,0.404762,0.025022
3003910972,Seleee_11,,,5,0.000123,0,1,1,7,0.246899,0.258709,0,0,0.002241,0,15,0,0
751506506,Cata_Perera,,,5,0.000123,0,1,1,7,0.246899,0.258709,0,0,0.002241,0,16,0,0
4605759021,Guii_daaa,,,5,0.000123,0,1,1,7,0.246899,0.258709,0,0,0.002241,0,17,0,0
1193312444527067136,urucap1,,,5,0.000173,1,2,3,7,0.290678,0.310321,0,0.000723,0.003256,0,2,1,0.013953
705779316861362176,mathias_velazco,,,9,0.000192,1,3,4,7,0.272704,0.288954,0.000003,0.000025,0.002582,0,2,0,0.000632
281187307,FloEcheverria,,,9,0.000922,12,8,20,7,0.278321,0.294111,0.010557,0.005072,0.002284,0,2,0.051282,0.023835
1244430476024168448,AugustoBriaan,,,9,0.000167,1,3,4,7,0.270049,0.283645,0.00082,0.000095,0.002327,0,2,0,0.001089
190872350,Andrea21UY,,,5,0.000156,1,6,7,7,0.258017,0.273633,0.000528,0.000983,0.005461,0,2,0.071429,0.005615
2565601580,danballejo,,,3,0.000172,4,13,17,7,0.30533,0.34224,0.00001,0.004565,0.024347,0,2,0.27619,0.022932
2565326631,aleferreirauy,,,4,0.000373,12,5,17,7,0.290198,0.307317,0.00116,0.008241,0.006907,0,2,0.12381,0.040326
1144646843508412416,Carolin33620700,,,5,0.000139,1,1,2,7,0.246896,0.258717,0,0.000564,0.002241,0,2,0.5,0.007608
1119989782602555392,EdithLu40763291,,,5,0.000123,0,2,2,7,0.248235,0.261363,0,0,0.004455,0,18,0,0
1239312196271824896,lorenaa836,,,4,0.000143,1,5,6,7,0.261279,0.279256,0.000001,0.000133,0.009376,0,2,0.35,0.001332
1422233509,MauroMego,,,5,0.00127,18,19,37,6,0.32193,0.353368,0.000278,0.011261,0.018545,0,2,0.351852,0.14273
1143318644534980608,tamsilvera,,,3,0.000132,1,4,5,7,0.279057,0.301676,0.000002,0.000563,0.004824,0,2,0.15,0.001177
1249873608022863872,santiag88103885,,,5,0.000165,2,4,6,7,0.291886,0.312677,0,0.001118,0.004193,0,2,0.6,0.015163
181149002,silviaravela,,,5,0.000194,3,3,6,7,0.252395,0.26645,0,0.00246,0.003077,0,2,0.5,0.031613
162750084,tami_chann,,,5,0.000205,3,5,8,7,0.294825,0.321503,0.000003,0.001957,0.004539,0,2,0.45,0.030974
193389632,F_Martinez_P,,,5,0.000174,3,4,7,7,0.290919,0.314132,0,0.002269,0.003988,0,2,0.6,0.028107
1115781859068321792,trescomagerifm,,,5,0.000157,2,4,6,7,0.288609,0.311738,0.000001,0.001157,0.003741,0,2,0.25,0.015749
204549750,mizugarra,,,5,0.000123,0,2,2,7,0.265476,0.280603,0,0,0.003126,0,19,0,0
15078443,pablo23,,,5,0.000144,1,7,8,7,0.279279,0.300117,0.000004,0.000328,0.00876,0,2,0.214286,0.004723
339114508,latiagaga,,,5,0.000142,1,2,3,7,0.248175,0.261326,0,0.001526,0.005554,0,2,0.166667,0.007056
204477033,marialavaggi,,,5,0.000123,0,5,5,7,0.270791,0.289118,0,0,0.005676,0,20,0.2,0
74622968,WEnriqueFer,,,3,0.000556,28,40,68,7,0.34797,0.396989,0.00057,0.028284,0.054974,0,2,0.323367,0.123938
279283845,KevinPM12,,,9,0.000315,2,4,6,7,0.265424,0.280347,0.000618,0.000002,0.002644,0,2,0.083333,0.00021
555492341,ASC1899,,,3,0.000506,5,14,19,7,0.328656,0.364462,0.003079,0.001992,0.019618,0,2,0.233333,0.011128
838457452429475840,MaiaUmpi,,,5,0.00014,1,4,5,7,0.25367,0.269944,0.000001,0.000716,0.011786,0,2,0.1,0.00327
2151973646,macaalvariza22,,,4,0.000178,2,6,8,7,0.289084,0.311478,0.000021,0.000955,0.005457,0,2,0.1,0.014451
152274445,DiEgO_Wasowski,,,5,0.000137,1,1,2,7,0.246896,0.258717,0,0.000987,0.002241,0,2,0.5,0.012407
143441308,Viettro_Violeta,,,4,0.000123,0,4,4,7,0.249704,0.264444,0,0,0.009286,0,21,0.5,0
1179387182672498688,Fernand80828781,,,5,0.000165,2,8,10,7,0.305242,0.334334,0.000003,0.001004,0.014869,0,2,0.25,0.013004
2743570972,LuuTestoni,,,5,0.000146,2,2,4,7,0.248234,0.261374,0,0.001083,0.004455,0,2,0.166667,0.008957
3191041293,vicota2203,,,5,0.000123,0,2,2,7,0.248177,0.261316,0,0,0.005554,0,22,0,0
709095660340056064,panconpaltita2,,,5,0.000123,0,2,2,7,0.249527,0.263543,0,0,0.002964,0,23,0,0
2444698101,FeracostaDiaz,,,4,0.000123,0,8,8,7,0.268653,0.291365,0,0,0.021719,0,24,0.392857,0
1261496921870479360,CarlaZazzari,,,5,0.000123,0,1,1,7,0.246899,0.258709,0,0,0.002241,0,25,0,0
322950595,mauroaya,,,3,0.000129,1,5,6,7,0.261344,0.281501,0,0.001173,0.013166,0,2,0.266667,0.003505
1040012813157195776,Washing85,,,5,0.000123,0,4,4,7,0.272258,0.290508,0,0,0.009747,0,26,0.166667,0
1266448670230282240,bobespo39056160,,,5,0.000133,1,1,2,7,0.246896,0.258717,0,0.001481,0.002241,0,2,0.5,0.008458
71637831,LetiDAndrea,,,5,0.000269,4,4,8,7,0.295652,0.323037,0.000003,0.002547,0.004282,0,2,0.4,0.040774
841713049748799488,Juancho6093,,,5,0.000123,0,1,1,7,0.246899,0.258709,0,0,0.002241,0,27,0,0
276611377,jrpi85,,,5,0.000123,0,1,1,7,0.246899,0.258709,0,0,0.002241,0,28,0,0
69518591,Rous_tr,,,5,0.000374,5,4,9,7,0.291563,0.317676,0.000024,0.003431,0.005486,0,2,0.380952,0.040876
3350892196,PMoreno2224,,,3,0.000357,12,29,41,7,0.340219,0.384117,0.000617,0.014433,0.042003,0,2,0.26025,0.074581
1263611890288267264,Claudio40314032,,,5,0.000123,0,1,1,7,0.246899,0.258709,0,0,0.002241,0,29,0,0
1296847272190324736,YVERA14,,,5,0.000123,0,3,3,7,0.254831,0.270194,0,0,0.004443,0,30,0.333333,0
1156368676372787200,DaniRomero_18,,,9,0.000145,1,5,6,7,0.281217,0.298274,0.000044,0.000004,0.003527,0,2,0.05,0.000095
2727347986,ecenturion5,,,3,0.000486,10,46,56,6,0.336957,0.383175,0.006687,0.007082,0.048302,0,2,0.201665,0.029412
1315238940,claupirizcuadro,,,5,0.000123,0,1,1,7,0.246899,0.258709,0,0,0.002241,0,31,0,0
1308782772971073536,Joaquinque1,,,5,0.000123,0,1,1,7,0.246899,0.258709,0,0,0.002241,0,32,0,0
129860028,marcelacedres,,,5,0.000154,1,8,9,7,0.270673,0.290295,0.000007,0.000048,0.014202,0,2,0.142857,0.000219
1243981891457466368,KCastroman,,,5,0.000354,12,8,20,7,0.309,0.341339,0.000004,0.009062,0.007244,0,2,0.660256,0.107682
853878938,Nahueeehh,,,5,0.000123,0,1,1,7,0.246899,0.258709,0,0,0.002241,0,33,0,0
3923733137,giuliano_manya,,,5,0.000123,0,1,1,7,0.246899,0.258709,0,0,0.002241,0,34,0,0
1251911131544932352,unapersona0k,,,5,0.000144,2,3,5,7,0.261538,0.27573,0.000011,0.001804,0.002641,0,2,0.15,0.010314
1222344941952733184,RosanaPedrozo4,,,5,0.000123,0,2,2,7,0.248235,0.261363,0,0,0.004455,0,35,0,0
1231726493073539072,romijubin,,,4,0.000151,2,4,6,6,0.295238,0.318311,0.000001,0.001637,0.006489,0,2,0.333333,0.01383
2757835762,Facundo3018,,,5,0.000123,0,1,1,7,0.246899,0.258709,0,0,0.002241,0,36,0,0
1238679969435451392,carotavarez03,,,5,0.000123,0,2,2,7,0.248235,0.261363,0,0,0.004455,0,37,0,0
993311686072373248,Sayonarajara7,,,5,0.000884,5,5,10,7,0.265358,0.27966,0.001501,0.000145,0.002323,0,2,0.033333,0.001592
1243989596792410112,rrromividal,,,9,0.000322,2,3,5,7,0.255082,0.267405,0.001099,0.000036,0.002245,0,2,0.333333,0.000198
1191419342627495936,Hernan61Jose,,,5,0.000145,1,2,3,7,0.271091,0.286616,0,0.000183,0.002464,0,2,0,0.003175
203721936,meme_sole,,,5,0.000123,0,2,2,7,0.251011,0.264949,0,0,0.005288,0,38,0,0
1019392396445011968,FerNizarala,,,5,0.000197,3,2,5,7,0.252334,0.265975,0.000001,0.001536,0.002925,0,2,0.35,0.01488
129572509,reheavyrejodida,,,5,0.000546,5,4,9,7,0.270951,0.285138,0.003025,0.000392,0.002672,0,2,0.2,0.005604
421253386,LBCeleste,,,5,0.000191,5,2,7,7,0.261214,0.277792,0.00001,0.003823,0.002306,0,2,0.2,0.023536
1385688972,vikymc1,,,5,0.000137,1,1,2,7,0.246896,0.258717,0,0.000884,0.002241,0,2,0.5,0.011639
2962988374,SPinatares,,,5,0.000123,0,2,2,7,0.278364,0.298619,0,0,0.003279,0,39,0.5,0
591849845,sfsuarez362,,,4,0.000123,0,4,4,7,0.267971,0.28531,0,0,0.006667,0,40,0,0
1252765884,fiquinho08,,,5,0.000211,2,7,9,7,0.29221,0.316488,0.000004,0.000739,0.008889,0,2,0.357143,0.013064
153540567,agurodriguez10,,,4,0.000135,1,4,5,7,0.255763,0.272346,0,0.001172,0.012174,0,2,0.3,0.004728
514043429,conscivit_aeter,,,5,0.000242,4,7,11,6,0.329478,0.359519,0.000176,0.002438,0.004755,0,2,0.309524,0.015223
1330255838,tensil13,,,9,0.000236,2,7,9,7,0.263105,0.279224,0.000751,0.000091,0.005642,0,2,0.071429,0.000187
842967927754231808,rhunlander,,,3,0.000961,53,74,127,6,0.364328,0.423482,0.002466,0.054434,0.079155,0,2,0.309467,0.224097
859961031908626432,renamach22,,,4,0.000224,2,2,4,7,0.248585,0.261046,0.000016,0.00025,0.002246,0,2,0.333333,0.000191
450687332,Socrates1891,,,5,0.000139,1,2,3,7,0.289799,0.314419,0,0.000875,0.003096,0,2,0.5,0.012233
585999759,CarolMelina1D,,,12,0.0007,5,6,11,7,0.288057,0.316398,0.004525,0.003368,0.004669,0,2,0.119048,0.015621
1239690772900974592,piran_7,,,5,0.000133,1,2,3,7,0.318622,0.345534,0,0.001481,0.002891,0,2,0.5,0.008458
952661093855440768,marylinvalenti5,,,3,0.00055,27,44,71,7,0.336526,0.390359,0.002505,0.02851,0.057294,0,2,0.31894,0.118096
925741583693213568,Mariana03303692,,,3,0.000163,3,9,12,7,0.301143,0.336943,0.000001,0.004181,0.020325,0,2,0.402778,0.0215
2831850299,jopeva1,,,5,0.000231,6,5,11,7,0.298668,0.326213,0.000001,0.005428,0.005793,0,2,0.541667,0.057186
3359590906,CarlaNaa22,,,5,0.000123,0,1,1,7,0.246899,0.258709,0,0,0.002241,0,41,0,0
1027524928403324800,uruguay420,,,9,0.003127,40,6,46,7,0.282498,0.298636,0.012073,0.003514,0.002397,0,2,0.029268,0.038376
3091345545,YammmmiC,,,9,0.000498,3,10,13,7,0.285328,0.306045,0.002255,0.000037,0.006243,0,2,0.111111,0.000276
1292628027873034240,marcbuenahora,,,5,0.000123,0,1,1,7,0.246899,0.258709,0,0,0.002241,0,42,0,0
927642125877104640,Fiorella_73,,,5,0.000227,1,5,6,7,0.279396,0.29803,0.000706,0,0.007307,0,43,0.2,0.000052
2440429223,gfpatano,,,4,0.000123,0,2,2,7,0.248177,0.261316,0,0,0.005554,0,44,0,0
50648495,dejacqueca,,,5,0.002171,1,2,3,7,0.254037,0.268756,0.000056,0.000088,0.005815,0,2,0,0.020245
954373758864806016,vuelan_palos,,,1,0.000221,1,2,3,7,0.253609,0.267001,0.000013,0.000023,0.002267,0,2,0,0.000224
978369551900598400,Mariana11012625,,,5,0.000123,0,2,2,7,0.252332,0.26596,0,0,0.002925,0,45,1,0
165617088,annibrun1976,,,5,0.000147,2,4,6,7,0.283333,0.304814,0,0.002365,0.004848,0,2,0.4,0.020097
1209955588156903424,sabri_valle,,,5,0.000123,0,1,1,7,0.246899,0.258709,0,0,0.002241,0,46,0,0
216101904,agusinsiburo,,,3,0.000703,10,17,27,7,0.286335,0.320211,0.000055,0.008224,0.030925,0,2,0.487013,0.048638
288454504,CorvinaSaints,,,9,0.000328,3,5,8,7,0.270951,0.288775,0.001003,0.000142,0.005749,0,2,0.1,0.001218
348141124,NachoCoachUru,,,3,0.00035,13,12,25,7,0.307468,0.344628,0.000173,0.016018,0.019758,0,2,0.405263,0.069799
1278439391946518528,Yandu174,,,5,0.000123,0,4,4,7,0.279618,0.301146,0,0,0.007275,0,47,0.25,0
1085977839990648832,MaiteDasypus,,,4,0.000138,1,15,16,7,0.304273,0.331397,0.000013,0.000362,0.028463,0,2,0.257143,0.002516
79184175,adricasella,,,5,0.000139,1,3,4,7,0.248996,0.262955,0,0.000508,0.007768,0,2,0.25,0.007359
3389552476,genti23ca,,,4,0.000141,1,2,3,7,0.252334,0.265975,0.000001,0.000586,0.002925,0,2,0.5,0.000849
163098583,Chelo1964,,,3,0.001257,49,69,118,7,0.349817,0.411602,0.00168,0.056349,0.07799,0,2,0.308442,0.250585
1291421676220055552,LilianLopez32,,,5,0.000123,0,3,3,7,0.274168,0.289828,0,0,0.003073,0,48,0.666667,0
229511112,leti_n_t_m,,,9,0.000437,2,3,5,7,0.258207,0.270209,0.001546,0.000001,0.002247,0,2,0,0.000211
181268257,anitakuan,,,5,0.000123,0,1,1,7,0.246899,0.258709,0,0,0.002241,0,49,0,0
1224861128595070976,Alejand97336940,,,3,0.000816,42,121,163,6,0.373494,0.448545,0.004039,0.040935,0.090734,0,2,0.179718,0.165813
707612105147621376,aleexclassy,,,9,0.000543,3,2,5,7,0.247128,0.259476,0.001523,0.000603,0.002242,0,2,0.083333,0.002774
93456343,a_lado_,,,5,0.000123,0,2,2,7,0.268585,0.283629,0,0,0.002671,0,50,0.5,0
1728623766,CarolLo98930143,,,5,0.000123,0,2,2,7,0.252332,0.26596,0,0,0.002925,0,51,1,0
2461886592,RomiiChiii,,,9,0.000123,0,3,3,7,0.263816,0.277908,0,0,0.002371,0,52,0.333333,0
1289302783674523648,HausOfRoo_,,,9,0.000718,7,11,18,7,0.278615,0.29927,0.00842,0.000517,0.00319,0,2,0.118182,0.007539
734236006862442496,SiemprePe1891,,,9,0.000534,1,1,2,7,0.246896,0.258717,0.000003,0.000007,0.002241,0,2,0,0.000594
164482837,nachafranco,,,5,0.000123,0,1,1,7,0.246899,0.258709,0,0,0.002241,0,53,0,0
1650142147,Claudialanzilot,,,3,0.000564,29,63,92,6,0.360959,0.416018,0.000594,0.033585,0.081218,0,2,0.281547,0.142732
988110037,LauraResidente,,,5,0.000132,1,2,3,7,0.252334,0.265975,0,0.000622,0.002925,0,2,0.666667,0.005062
1005892688221212800,Ultralord15play,,,3,0.000333,3,22,25,7,0.337712,0.375926,0.003564,0.000781,0.030619,0,2,0.227273,0.00123
306601100,lulululi20,,,4,0.000123,0,2,2,7,0.248177,0.261316,0,0,0.005554,0,54,0,0
4787028479,Martina889130,,,2,0.000355,1,2,3,7,0.247075,0.259411,0.000706,0,0.002242,0,55,0,0.000057
1102828900395167616,amarillo5l,,,9,0.000226,4,8,12,7,0.296484,0.32045,0.000514,0.00249,0.005884,0,2,0.152778,0.024275
2167789886,HugoVanzini,,,5,0.000145,1,4,5,7,0.288293,0.311191,0,0.000641,0.004571,0,2,0.25,0.01132
2817489848,alEr212,,,5,0.000123,0,2,2,7,0.248177,0.261316,0,0,0.005554,0,56,0,0
233022894,Pablo1899,,,5,0.000143,2,4,6,7,0.267377,0.283747,0.000003,0.00082,0.005356,0,2,0.2,0.004876
323335214,wittynat12,,,5,0.000171,3,9,12,6,0.332178,0.362429,0.000019,0.002549,0.008998,0,2,0.347222,0.019373
1498827008,Sofiadearmass,,,4,0.000299,1,3,4,7,0.248354,0.262015,0.000706,0,0.005555,0,57,0,0.000057
2389606932,Julia_Gomez5,,,5,0.00024,3,4,7,7,0.275988,0.292231,0.001373,0.001207,0.002793,0,2,0.25,0.01346
952715969775927168,Majo06086278,,,5,0.000133,1,2,3,7,0.24882,0.261991,0,0.001481,0.004036,0,2,0.333333,0.008458
1171843122797711360,VctorRo15827816,,,5,0.000212,7,1,8,7,0.246896,0.258717,0,0.00514,0.002241,0,2,0.428571,0.048263
231962985,erwinetchart,,,5,0.000132,1,4,5,7,0.283944,0.306196,0,0.000622,0.009071,0,2,0.166667,0.005062
1633697514,anucha_clara,,,9,0.000237,4,1,5,7,0.247012,0.258796,0.000534,0.000309,0.002241,0,2,0.05,0.000373
899667294,shikicoso,,,5,0.000123,0,1,1,7,0.246899,0.258709,0,0,0.002241,0,58,0,0
1075733414471454848,miladeberen,,,5,0.000549,10,15,25,7,0.311374,0.345378,0.00103,0.004445,0.010583,0,2,0.357143,0.060441
1219928707,elkafkarudo,,,9,0.001159,9,10,19,7,0.330822,0.360999,0.007538,0.002314,0.003609,0,2,0.233333,0.020449
725113539803893760,FacundoMassa7,,,9,0.001068,7,7,14,7,0.280992,0.297513,0.001422,0.001111,0.002421,0,2,0.25,0.012687
1035589966125039616,GonzaPinto2,,,5,0.000123,0,4,4,7,0.280212,0.299063,0,0,0.009368,0,59,0.25,0
561604941,belugallotto1,,,5,0.000173,3,3,6,7,0.298161,0.320337,0,0.001669,0.003303,0,2,0.5,0.017006
1186073803278966784,Marcos65825823,,,5,0.000158,2,4,6,7,0.287978,0.312822,0,0.001199,0.004004,0,2,0.583333,0.01648
160025913,LiaMercadal,,,5,0.000123,0,3,3,7,0.252091,0.266655,0,0,0.005829,0,60,0.333333,0
703427953808506880,andrea20167,,,5,0.000123,0,1,1,7,0.246899,0.258709,0,0,0.002241,0,61,0,0
850756397394427904,Santiagmont1978,,,5,0.000123,0,3,3,7,0.26581,0.28155,0,0,0.003152,0,62,0.166667,0
1263839420454764288,piravan7,,,4,0.000123,0,4,4,7,0.277997,0.296319,0,0,0.006646,0,63,0.333333,0
87435064,a_lejandro77,,,5,0.000324,8,9,17,6,0.329787,0.360927,0.000211,0.006412,0.008591,0,2,0.288462,0.070689
815964230964940800,patoluisc,,,4,0.000123,0,2,2,7,0.248177,0.261316,0,0,0.005554,0,64,0,0
3296917049,Milenitaa_23,,,5,0.000123,0,1,1,7,0.246899,0.258709,0,0,0.002241,0,65,0,0
162789053,ccatalina_1,,,5,0.000232,2,3,5,7,0.27398,0.289385,0.000206,0.000066,0.002709,0,2,0.25,0.000696
1191769538666409984,MarceloVolont1,,,5,0.000123,0,2,2,7,0.251011,0.264949,0,0,0.005288,0,66,0,0
1143684196700950400,SantiagoBaston,,,4,0.000146,1,5,6,7,0.288372,0.312174,0,0.0006,0.010424,0,2,0.3,0.009287
952110008,Sebastiannd_,,,5,0.000349,6,7,13,6,0.326822,0.356072,0.003099,0.002717,0.004135,0,2,0.190476,0.025638
2281261482,nosoyvanG0gh,,,5,0.000228,5,10,15,7,0.310091,0.343117,0.000005,0.004133,0.007586,0,2,0.454545,0.049875
2787433384,juanjuanito_s,,,4,0.000123,0,7,7,7,0.277048,0.297195,0,0,0.01915,0,67,0.357143,0
2595294848,lubmd,,,5,0.000123,0,1,1,7,0.246899,0.258709,0,0,0.002241,0,68,0,0
3709836315,lanceroblanco,,,3,0.000621,34,126,160,6,0.383552,0.459077,0.003473,0.033262,0.112345,0,2,0.211599,0.148865
161810458,leturbia,,,9,0.000724,11,10,21,6,0.304536,0.327151,0.002206,0.003143,0.002929,0,2,0.212121,0.026513
1413539107,nati76778,,,5,0.000256,2,1,3,7,0.246896,0.258717,0.000705,0.001047,0.002241,0,2,0.166667,0.014425
1104780522910306432,Lelecocatito,,,4,0.000123,0,5,5,7,0.281935,0.301374,0,0,0.00739,0,69,0.2,0
434884058,waldande,,,4,0.000151,2,2,4,7,0.248175,0.261326,0,0.001901,0.005554,0,2,0.416667,0.023156
706030760,AlfredoBerna,,,5,0.000166,4,9,13,7,0.330201,0.363735,0.000005,0.003636,0.012003,0,2,0.458333,0.029109
1236827836998201088,TacheMarisa,,,5,0.000268,8,11,19,7,0.309091,0.343894,0.001113,0.005802,0.008514,0,2,0.530303,0.0685
301729360,FloooFlores,,,5,0.000123,0,1,1,7,0.246899,0.258709,0,0,0.002241,0,70,0,0
973675181926477824,AdrianoRib13,,,5,0.000239,6,5,11,7,0.279798,0.301828,0.000002,0.005091,0.007465,0,2,0.366667,0.052556
1258332181,MeDicenMisil,,,9,0.000251,2,3,5,7,0.252758,0.264988,0.000947,0.000105,0.002265,0,2,0,0.00018
147832706,DonJusto_JN,,,4,0.000196,1,6,7,7,0.276858,0.299837,0.000011,0.000039,0.011947,0,2,0.2,0.000314
399018265,lango83,,,5,0.000278,7,7,14,7,0.303484,0.332839,0.000063,0.005046,0.011347,0,2,0.263636,0.049029
1932282715,malemachado_,,,5,0.00024,2,2,4,7,0.248351,0.261001,0.000105,0.001431,0.002249,0,2,0.166667,0.002864
723204242312327168,EugeeCamacho,,,5,0.000123,0,1,1,7,0.246899,0.258709,0,0,0.002241,0,71,0,0
1029370195595472768,MatiasB31,,,5,0.000287,8,9,17,7,0.302787,0.333022,0.000009,0.005341,0.006657,0,2,0.472727,0.069297
156308263,GonTricolor,,,3,0.000252,6,25,31,7,0.312204,0.35314,0.000076,0.004585,0.041916,0,2,0.241538,0.025647
1232642236560658432,JTarufeti,,,3,0.000251,10,22,32,7,0.318429,0.363624,0.000143,0.00958,0.02764,0,2,0.322464,0.039999
976953198345965568,Syfcarolina,,,5,0.000123,0,2,2,7,0.278364,0.298619,0,0,0.003279,0,72,0.5,0
2649513589,Pucsilos,,,9,0.000317,5,7,12,7,0.327634,0.358342,0.000223,0.00312,0.004934,0,2,0.285714,0.030006
177218793,mdetomasi,,,5,0.002418,4,6,10,7,0.280468,0.299693,0.000452,0.002131,0.003475,0,2,0.214286,0.037188
285159338,AdrinACDC,,fa,5,0.006022,59,25,84,6,0.351568,0.38629,0.019953,0.027233,0.01142,0,2,0.096143,0.237189
223132046,scai_71,,,5,0.000151,1,1,2,7,0.246896,0.258717,0,0.001047,0.002241,0,2,0.5,0.014373
1444719103,nandogalllo,,,5,0.000185,2,5,7,7,0.291241,0.319321,0.000001,0.001331,0.008136,0,2,0.3,0.021543
809084415133552640,Jose_Vinagres,,,3,0.000341,17,43,60,7,0.329581,0.382631,0.000062,0.017142,0.057634,0,2,0.303383,0.071501
1020495096775573632,Nico_Varelaa,,,5,0.000123,0,1,1,7,0.246899,0.258709,0,0,0.002241,0,73,0,0
312068866,Lauramax2010Ana,,,3,0.000208,8,15,23,6,0.330511,0.365259,0.000011,0.008969,0.025611,0,2,0.339474,0.031555
2611892591,CSabore,,,5,0.000178,3,2,5,7,0.280468,0.299887,0.00015,0.002549,0.002829,0,2,0.166667,0.022504
162518769,germanramones,,,4,0.000123,0,2,2,7,0.247188,0.259657,0,0,0.002308,0,74,0,0
195060407,Bruno_deLeon,,,5,0.000651,14,6,20,7,0.282801,0.30159,0.000442,0.006895,0.003168,0,2,0.147619,0.065146
229129761,bolsoycallejero,,,9,0.000415,2,2,4,7,0.249173,0.261349,0.00104,0.000001,0.002242,0,2,0,0.000168
163323114,LuRo7,,,9,0.000321,6,10,16,6,0.326316,0.351154,0.002278,0.003408,0.008844,0,2,0.118182,0.027239
1153134380472307712,AgustnDeMello1,,,5,0.000123,0,1,1,7,0.246899,0.258709,0,0,0.002241,0,75,0,0
1070399202340073600,Sandrax25444555,,,5,0.000146,2,1,3,7,0.246896,0.258717,0,0.00204,0.002241,0,2,0.333333,0.013618
1218553409512660992,JuanGarofalo10,,,3,0.000157,3,8,11,7,0.294908,0.326486,0,0.004114,0.018444,0,2,0.311111,0.017606
988566588478689152,lucasvela09,,,5,0.000161,1,3,4,7,0.259159,0.272251,0.000014,0.000093,0.002337,0,2,0.333333,0.000564
234888366,Ineebarrios,,,9,0.001147,11,9,20,7,0.263434,0.279945,0.007785,0.000213,0.002309,0,2,0.25641,0.001651
1206660402341384192,gamarritta,,,5,0.000275,4,6,10,6,0.313597,0.33735,0.001488,0.002641,0.005955,0,2,0.196429,0.025793
500856396,xvicxg,,,5,0.000123,0,1,1,7,0.246899,0.258709,0,0,0.002241,0,76,0,0
1247361698106945536,Luulaa_4,,,9,0.000438,6,16,22,7,0.287585,0.311324,0.000789,0.000182,0.003078,0,2,0.320833,0.00147
941883485760950400,JoaquiWink,,,9,0.000361,5,6,11,7,0.266296,0.282267,0.000684,0.000146,0.002286,0,2,0.238095,0.000859
1008524149101334400,MaxiGonza21,,,5,0.000123,0,1,1,7,0.246899,0.258709,0,0,0.002241,0,77,0,0
3258709875,ChristianLemos0,,,9,0.000394,7,10,17,7,0.27172,0.290686,0.002763,0.001022,0.002338,0,2,0.227273,0.00985
1140240730847358976,shuuudii,,,9,0.000704,9,18,27,7,0.295984,0.322694,0.003473,0.000287,0.003733,0,2,0.189542,0.002398
1119664559613194240,4n63l3sferrr,,,5,0.0002,1,2,3,7,0.257073,0.268955,0.000016,0.000002,0.002245,0,2,0,0.000141
3339654801,BeluaraujoVaz,,,4,0.000549,4,5,9,7,0.262189,0.275628,0.001637,0.00017,0.002347,0,2,0.15,0.000956
1603990754,BriannMott,,,4,0.000299,3,4,7,7,0.27334,0.290169,0.000488,0.000659,0.002348,0,2,0.25,0.001404
1093397484402065408,vicc3211,,,9,0.000542,8,10,18,7,0.300028,0.325793,0.004043,0.001172,0.003036,0,2,0.227273,0.0109
1649025720,LuVazquezzz,,,9,0.001215,17,16,33,7,0.285096,0.306549,0.011502,0.002534,0.002324,0,2,0.248366,0.017854
305163983,flylikeab1rd,,,5,0.000271,9,10,19,6,0.345121,0.379285,0.000714,0.007705,0.01054,0,2,0.247253,0.04847
1076654385554509824,TomiLopez04,,,9,0.000685,8,7,15,7,0.262646,0.278617,0.000471,0.000277,0.005614,0,2,0.377778,0.001585
953036417013305216,chipi_serra,,,9,0.001371,16,14,30,7,0.270118,0.29016,0.002688,0.000494,0.005667,0,2,0.251462,0.002808
2513188795,soltroquelado,,,9,0.00101,11,13,24,7,0.28448,0.304714,0.001705,0.000281,0.002447,0,2,0.252747,0.002403
1154105540563361792,apellidopotente,,,9,0.000454,4,5,9,7,0.26416,0.278445,0.000544,0.000087,0.002262,0,2,0.25,0.000614
3108936220,FDL_15,,,5,0.000239,1,3,4,7,0.258207,0.270209,0,0.000042,0.002252,0,2,0.5,0.000181
1168853436705718272,xmian_uy,,,9,0.001471,15,15,30,7,0.293185,0.319344,0.004164,0.001997,0.003785,0,2,0.116667,0.022042
2835563711,eggd2000,,,5,0.000241,6,3,9,7,0.278247,0.298039,0.000001,0.00503,0.002932,0,2,0.571429,0.049699
2960982915,DarioJose_76,,,5,0.000248,7,2,9,7,0.252334,0.265975,0.000004,0.0062,0.002925,0,2,0.569444,0.068874
808106571909709824,pabloelleon1,,,5,0.000218,3,4,7,6,0.321832,0.349241,0.000023,0.002137,0.003567,0,2,0.5,0.01643
335600007,bo_ceecii,,,5,0.000159,2,2,4,7,0.269152,0.282574,0.000059,0.001032,0.002245,0,2,0.333333,0.00236
130734592,madmaxrunner,,,5,0.000123,0,1,1,7,0.246899,0.258709,0,0,0.002241,0,78,0,0
1109048015032107008,andrest40531959,,,4,0.000152,1,5,6,7,0.291482,0.312409,0.000012,0.000404,0.00745,0,2,0.25,0.009039
730533264990048256,red_mango3,,,5,0.000313,5,6,11,7,0.294825,0.323502,0.00007,0.003416,0.00455,0,2,0.261905,0.032909
841998776252391424,horacioba,,,5,0.000133,1,2,3,7,0.318622,0.345534,0,0.001481,0.002891,0,2,0.5,0.008458
